GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	P18850	ATF6	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P18850	ATF6	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19419	ELK1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	P19419	ELK1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19419	ELK1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19419	ELK1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19419	ELK1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19419	ELK1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19484	TFEB	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19484	TFEB	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19484	TFEB	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19484	TFEB	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19484	TFEB	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19484	TFEB	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19484	TFEB	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19484	TFEB	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19484	TFEB	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19532	TFE3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19532	TFE3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19532	TFE3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19532	TFE3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19532	TFE3	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	P19544	WT1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	P19544	WT1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19544	WT1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19544	WT1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19544	WT1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	P19544	WT1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19622	EN2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19622	EN2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19622	EN2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19793	RXRA	GO:0004879	nuclear receptor activity	F
UniProtKB	P19793	RXRA	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19793	RXRA	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19793	RXRA	GO:0004879	nuclear receptor activity	F
UniProtKB	P19793	RXRA	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19793	RXRA	GO:0004879	nuclear receptor activity	F
UniProtKB	P19793	RXRA	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19793	RXRA	GO:0004879	nuclear receptor activity	F
UniProtKB	P19793	RXRA	GO:0004879	nuclear receptor activity	F
UniProtKB	P19793	RXRA	GO:0004879	nuclear receptor activity	F
UniProtKB	P19838	NFKB1	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	P19838	NFKB1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	P19838	NFKB1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19838	NFKB1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19838	NFKB1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19838	NFKB1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P19838	NFKB1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P19838:PRO_0000030311	NFKB1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	P20264	POU3F3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P20264	POU3F3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P20264	POU3F3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P20264	POU3F3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P20264	POU3F3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P20265	POU3F2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P20265	POU3F2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	P20265	POU3F2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	P20265	POU3F2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
